"","Income","Education"
"1224",43036,"Grad"
"1225",31713,"HS"
"1226",36608,"AD"
"1227",44708,"BD"
"1228",57466,"Grad"
"1229",24161,"HS"
"1230",37108,"AD"
"1231",37393,"BD"
"1232",34632,"Grad"
"1233",32204,"HS"
"1234",41042,"AD"
"1235",65865,"BD"
"1236",90226,"Grad"
"1237",33158,"HS"
"1238",40119,"AD"
"1239",59113,"BD"
"1240",75311,"Grad"
"1241",37400,"HS"
"1242",41130,"AD"
"1243",53368,"BD"
"1244",70177,"Grad"
"1245",36854,"HS"
"1246",44126,"AD"
"1247",60365,"BD"
"1248",75019,"Grad"
"1249",33137,"HS"
"1250",40485,"AD"
"1251",55722,"BD"
"1252",70564,"Grad"
"1253",34126,"HS"
"1254",38939,"AD"
"1255",54239,"BD"
"1256",74738,"Grad"
"1257",39191,"HS"
"1258",42907,"AD"
"1259",60757,"BD"
"1260",74879,"Grad"
"1261",33314,"HS"
"1262",37357,"AD"
"1263",46954,"BD"
"1264",64921,"Grad"
"1265",29801,"HS"
"1266",36579,"AD"
"1267",46228,"BD"
"1268",61553,"Grad"
"1269",31837,"HS"
"1270",39674,"AD"
"1271",54382,"BD"
"1272",71473,"Grad"
"1273",27396,"HS"
"1274",31543,"AD"
"1275",41258,"BD"
"1276",56606,"Grad"
"1277",30690,"HS"
"1278",38536,"AD"
"1279",61590,"BD"
"1280",84058,"Grad"
"1281",25562,"HS"
"1282",30960,"AD"
"1283",42221,"BD"
"1284",51931,"Grad"
"1285",30655,"HS"
"1286",35019,"AD"
"1287",40729,"BD"
"1288",55905,"Grad"
"1289",26008,"HS"
"1290",30002,"AD"
"1291",42109,"BD"
"1292",52309,"Grad"
"1293",30243,"HS"
"1294",30914,"AD"
"1295",36786,"BD"
"1296",42543,"Grad"
"1297",24553,"HS"
"1298",30410,"AD"
"1299",47180,"BD"
"1300",66315,"Grad"
"1301",26477,"HS"
"1302",33198,"AD"
"1303",46443,"BD"
"1304",63025,"Grad"
"1305",20747,"HS"
"1306",32752,"AD"
"1307",37386,"BD"
"1308",41983,"Grad"
"1309",25555,"HS"
"1310",28174,"AD"
"1311",37556,"BD"
"1312",44070,"Grad"
"1313",21783,"HS"
"1314",26130,"AD"
"1315",38686,"BD"
"1316",52958,"Grad"
"1317",30342,"HS"
"1318",35289,"AD"
"1319",49071,"BD"
"1320",59934,"Grad"
"1321",25057,"HS"
"1322",31018,"AD"
"1323",43160,"BD"
"1324",59686,"Grad"
"1325",24377,"HS"
"1326",27000,"AD"
"1327",35657,"BD"
"1328",56673,"Grad"
"1329",21809,"HS"
"1330",27657,"AD"
"1331",40313,"BD"
"1332",38365,"Grad"
"1333",26692,"HS"
"1334",25840,"AD"
"1335",39650,"BD"
"1336",42432,"Grad"
"1337",27869,"HS"
"1338",33230,"AD"
"1339",45171,"BD"
"1340",60428,"Grad"
"1341",23760,"HS"
"1342",29398,"AD"
"1343",40481,"BD"
"1344",55651,"Grad"
"1345",25950,"HS"
"1346",29121,"AD"
"1347",41338,"BD"
"1348",54466,"Grad"
"1349",20938,"HS"
"1350",32083,"AD"
"1351",30076,"BD"
"1352",44821,"Grad"
"1353",25753,"HS"
"1354",30344,"AD"
"1355",42199,"BD"
"1356",46094,"Grad"
"1357",20884,"HS"
"1358",27035,"AD"
"1359",36622,"BD"
"1360",42917,"Grad"
"1361",19137,"HS"
"1362",33017,"AD"
"1363",33743,"BD"
"1364",53750,"Grad"
"1365",27804,"HS"
"1366",30788,"AD"
"1367",32353,"BD"
"1368",43616,"Grad"
"1369",28261,"HS"
"1370",27148,"AD"
"1371",44460,"BD"
"1372",56250,"Grad"
"1373",20776,"HS"
"1374",28620,"AD"
"1375",37746,"BD"
"1376",80280,"Grad"
"1377",20566,"HS"
"1378",27931,"AD"
"1379",41211,"BD"
"1380",52473,"Grad"
"1381",25124,"HS"
"1382",30278,"AD"
"1383",37928,"BD"
"1384",52036,"Grad"
"1385",20741,"HS"
"1386",25377,"AD"
"1387",36215,"BD"
"1388",47667,"Grad"
"1389",26616,"HS"
"1390",32727,"AD"
"1391",47377,"BD"
"1392",63195,"Grad"
"1393",25227,"HS"
"1394",30397,"AD"
"1395",43558,"BD"
"1396",45924,"Grad"
"1397",24101,"HS"
"1398",28206,"AD"
"1399",41377,"BD"
"1400",53057,"Grad"
"1401",23388,"HS"
"1402",29270,"AD"
"1403",41849,"BD"
"1404",51397,"Grad"
"1405",27445,"HS"
"1406",33295,"AD"
"1407",39602,"BD"
"1408",65694,"Grad"
"1409",26680,"HS"
"1410",25127,"AD"
"1411",40078,"BD"
"1412",53500,"Grad"
"1413",25431,"HS"
"1414",30514,"AD"
"1415",40975,"BD"
"1416",47853,"Grad"
"1417",24631,"HS"
"1418",30664,"AD"
"1419",42030,"BD"
"1420",53893,"Grad"
"1421",26175,"HS"
"1422",31533,"AD"
"1423",43207,"BD"
"1424",53904,"Grad"
"1425",24396,"HS"
"1426",26473,"AD"
"1427",35818,"BD"
"1428",46917,"Grad"
"1429",21250,"HS"
"1430",33875,"AD"
"1431",50982,"BD"
"1432",52771,"Grad"
"1433",21250,"HS"
"1434",25795,"AD"
"1435",36318,"BD"
"1436",49402,"Grad"
"1437",26411,"HS"
"1438",30926,"AD"
"1439",45570,"BD"
"1440",58994,"Grad"
"1441",24729,"HS"
"1442",26470,"AD"
"1443",40458,"BD"
"1444",56168,"Grad"
"1445",25118,"HS"
"1446",28407,"AD"
"1447",48545,"BD"
"1448",60231,"Grad"
"1449",22135,"HS"
"1450",30911,"AD"
"1451",41284,"BD"
"1452",58179,"Grad"
"1453",24780,"HS"
"1454",30200,"AD"
"1455",39267,"BD"
"1456",56973,"Grad"
"1457",31924,"HS"
"1458",32442,"AD"
"1459",41500,"BD"
"1460",65136,"Grad"
"1461",25522,"HS"
"1462",31600,"AD"
"1463",43606,"BD"
"1464",71928,"Grad"
"1465",25666,"HS"
"1466",31500,"AD"
"1467",41825,"BD"
"1468",46383,"Grad"
"1469",24241,"HS"
"1470",30586,"AD"
"1471",43462,"BD"
"1472",60292,"Grad"
"1473",23233,"HS"
"1474",29428,"AD"
"1475",38222,"BD"
"1476",53830,"Grad"
"1477",26516,"HS"
"1478",32926,"AD"
"1479",46397,"BD"
"1480",61631,"Grad"
"1481",25678,"HS"
"1482",31749,"AD"
"1483",45755,"BD"
"1484",54716,"Grad"
"1485",26680,"HS"
"1486",32240,"AD"
"1487",46280,"BD"
"1488",60896,"Grad"
"1489",26102,"HS"
"1490",31048,"AD"
"1491",42666,"BD"
"1492",52639,"Grad"
"1493",27204,"HS"
"1494",29504,"AD"
"1495",39018,"BD"
"1496",47821,"Grad"
"1497",28183,"HS"
"1498",33392,"AD"
"1499",51069,"BD"
"1500",73829,"Grad"
"1501",25313,"HS"
"1502",29881,"AD"
"1503",39369,"BD"
"1504",50986,"Grad"
"1505",27027,"HS"
"1506",33439,"AD"
"1507",45997,"BD"
"1508",62381,"Grad"
"1509",25378,"HS"
"1510",29171,"AD"
"1511",41540,"BD"
"1512",54055,"Grad"
"1513",27009,"HS"
"1514",33132,"AD"
"1515",46798,"BD"
"1516",63201,"Grad"
"1517",22260,"HS"
"1518",19964,"AD"
"1519",33038,"BD"
"1520",32500,"Grad"
"1521",23067,"HS"
"1522",29596,"AD"
"1523",36046,"BD"
"1524",55066,"Grad"
"1525",20543,"HS"
"1526",24547,"AD"
"1527",38750,"BD"
"1528",54635,"Grad"
"1529",29627,"HS"
"1530",29983,"AD"
"1531",52847,"BD"
"1532",36528,"Grad"
"1533",25341,"HS"
"1534",30031,"AD"
"1535",40510,"BD"
"1536",53358,"Grad"
"1537",29425,"HS"
"1538",36040,"AD"
"1539",38620,"BD"
"1540",57734,"Grad"
"1541",22471,"HS"
"1542",26940,"AD"
"1543",44066,"BD"
"1544",44327,"Grad"
"1545",22116,"HS"
"1546",25492,"AD"
"1547",36862,"BD"
"1548",51579,"Grad"
"1549",29155,"HS"
"1550",29038,"AD"
"1551",37485,"BD"
"1552",63239,"Grad"
"1553",25000,"HS"
"1554",28224,"AD"
"1555",31579,"BD"
"1556",76875,"Grad"
"1557",24831,"HS"
"1558",27667,"AD"
"1559",36042,"BD"
"1560",61897,"Grad"
"1561",27147,"HS"
"1562",38527,"AD"
"1563",28625,"BD"
"1564",25365,"HS"
"1565",27434,"AD"
"1566",40253,"BD"
"1567",52724,"Grad"
"1568",31602,"HS"
"1569",31621,"AD"
"1570",44590,"BD"
"1571",51433,"Grad"
"1572",32081,"HS"
"1573",35905,"AD"
"1574",44507,"BD"
"1575",54313,"Grad"
"1576",29754,"HS"
"1577",32354,"AD"
"1578",47169,"BD"
"1579",57294,"Grad"
"1580",24189,"HS"
"1581",25545,"AD"
"1582",55897,"BD"
"1583",44773,"Grad"
"1584",24342,"HS"
"1585",27532,"AD"
"1586",42131,"BD"
"1587",50260,"Grad"
"1588",23505,"HS"
"1589",28829,"AD"
"1590",43315,"BD"
"1591",64059,"Grad"
"1592",25500,"HS"
"1593",30972,"AD"
"1594",49942,"BD"
"1595",73170,"Grad"
"1596",30295,"HS"
"1597",29864,"AD"
"1598",33431,"BD"
"1599",46709,"Grad"
"1600",22303,"HS"
"1601",25411,"AD"
"1602",35125,"BD"
"1603",53864,"Grad"
"1604",32052,"HS"
"1605",35484,"AD"
"1606",56220,"BD"
"1607",48687,"Grad"
"1608",22447,"HS"
"1609",29034,"AD"
"1610",38096,"BD"
"1611",54483,"Grad"
"1612",25370,"HS"
"1613",27243,"AD"
"1614",34440,"BD"
"1615",60208,"Grad"
"1616",29641,"HS"
"1617",34626,"AD"
"1618",43616,"BD"
"1619",56521,"Grad"
"1620",22151,"HS"
"1621",26406,"AD"
"1622",46625,"BD"
"1623",63654,"Grad"
"1624",30300,"HS"
"1625",33603,"AD"
"1626",41478,"BD"
"1627",56406,"Grad"
"1628",23345,"HS"
"1629",28456,"AD"
"1630",48482,"BD"
"1631",33854,"Grad"
"1632",28287,"HS"
"1633",32431,"AD"
"1634",43191,"BD"
"1635",55201,"Grad"
"1636",27181,"HS"
"1637",32084,"AD"
"1638",47668,"BD"
"1639",52586,"Grad"
"1640",25852,"HS"
"1641",26178,"AD"
"1642",40242,"BD"
"1643",54653,"Grad"
"1644",25610,"HS"
"1645",31656,"AD"
"1646",43835,"BD"
"1647",54974,"Grad"
"1648",30229,"HS"
"1649",37069,"AD"
"1650",44596,"BD"
"1651",71750,"Grad"
"1652",27019,"HS"
"1653",30425,"AD"
"1654",44792,"BD"
"1655",53140,"Grad"
"1656",30406,"HS"
"1657",39672,"AD"
"1658",54903,"BD"
"1659",67556,"Grad"
"1660",23985,"HS"
"1661",27936,"AD"
"1662",32410,"BD"
"1663",48764,"Grad"
"1664",19205,"HS"
"1665",23958,"AD"
"1666",26111,"BD"
"1667",36250,"Grad"
"1668",26159,"HS"
"1669",30824,"AD"
"1670",40364,"BD"
"1671",53390,"Grad"
"1672",28550,"HS"
"1673",23654,"AD"
"1674",39286,"BD"
"1675",52175,"Grad"
"1676",26963,"HS"
"1677",34295,"AD"
"1678",54435,"BD"
"1679",68740,"Grad"
"1680",23877,"HS"
"1681",27778,"AD"
"1682",40755,"BD"
"1683",61103,"Grad"
"1684",22334,"HS"
"1685",27250,"AD"
"1686",43984,"BD"
"1687",58194,"Grad"
"1688",29781,"HS"
"1689",37429,"AD"
"1690",54929,"BD"
"1691",66421,"Grad"
"1692",26961,"HS"
"1693",25837,"AD"
"1694",38616,"BD"
"1695",52948,"Grad"
"1696",29150,"HS"
"1697",38851,"AD"
"1698",55129,"BD"
"1699",60027,"Grad"
"1700",23925,"HS"
"1701",40219,"AD"
"1702",46767,"BD"
"1703",53995,"Grad"
"1704",21825,"HS"
"1705",25887,"AD"
"1706",42951,"BD"
"1707",53095,"Grad"
"1708",25421,"HS"
"1709",26695,"AD"
"1710",41695,"BD"
"1711",54947,"Grad"
"1712",30794,"HS"
"1713",35947,"AD"
"1714",47917,"BD"
"1715",64500,"Grad"
"1716",24564,"HS"
"1717",25573,"AD"
"1718",43704,"BD"
"1719",55208,"Grad"
"1720",24531,"HS"
"1721",32056,"AD"
"1722",51329,"BD"
"1723",66244,"Grad"
"1724",27568,"HS"
"1725",33958,"AD"
"1726",48843,"BD"
"1727",62292,"Grad"
"1728",26139,"HS"
"1729",30404,"AD"
"1730",36002,"BD"
"1731",54432,"Grad"
"1732",21609,"HS"
"1733",25508,"AD"
"1734",37963,"BD"
"1735",52703,"Grad"
"1736",31516,"HS"
"1737",36496,"AD"
"1738",48444,"BD"
"1739",59854,"Grad"
"1740",23188,"HS"
"1741",28355,"AD"
"1742",42974,"BD"
"1743",54167,"Grad"
"1744",20963,"HS"
"1745",33229,"AD"
"1746",53068,"BD"
"1747",42989,"Grad"
"1748",33726,"HS"
"1749",39131,"AD"
"1750",52500,"BD"
"1751",53984,"Grad"
"1752",26737,"HS"
"1753",30568,"AD"
"1754",43512,"BD"
"1755",53264,"Grad"
"1756",21514,"HS"
"1757",27457,"AD"
"1758",40523,"BD"
"1759",56318,"Grad"
"1760",27304,"HS"
"1761",27426,"AD"
"1762",40368,"BD"
"1763",54500,"Grad"
"1764",22053,"HS"
"1765",31820,"AD"
"1766",40871,"BD"
"1767",65580,"Grad"
"1768",30503,"HS"
"1769",37758,"AD"
"1770",55539,"BD"
"1771",76459,"Grad"
"1772",26384,"HS"
"1773",29359,"AD"
"1774",43401,"BD"
"1775",56945,"Grad"
"1776",27114,"HS"
"1777",41281,"AD"
"1778",69082,"BD"
"1779",81824,"Grad"
"1780",25536,"HS"
"1781",31461,"AD"
"1782",43574,"BD"
"1783",52303,"Grad"
"1784",25053,"HS"
"1785",31657,"AD"
"1786",55288,"BD"
"1787",75504,"Grad"
"1788",21340,"HS"
"1789",29932,"AD"
"1790",32750,"BD"
"1791",51000,"Grad"
"1792",25595,"HS"
"1793",30680,"AD"
"1794",7258,"BD"
"1795",48553,"Grad"
"1796",28860,"HS"
"1797",30632,"AD"
"1798",46231,"BD"
"1799",58031,"Grad"
"1800",27234,"HS"
"1801",31421,"AD"
"1802",43958,"BD"
"1803",50256,"Grad"
"1804",27124,"HS"
"1805",30912,"AD"
"1806",41406,"BD"
"1807",53000,"Grad"
"1808",22257,"HS"
"1809",29375,"AD"
"1810",43875,"BD"
"1811",43958,"Grad"
"1812",27042,"HS"
"1813",35158,"AD"
"1814",50545,"BD"
"1815",63271,"Grad"
"1816",26770,"HS"
"1817",27547,"AD"
"1818",41650,"BD"
"1819",51149,"Grad"
"1820",27751,"HS"
"1821",33392,"AD"
"1822",48933,"BD"
"1823",60224,"Grad"
"1824",21100,"HS"
"1825",20597,"AD"
"1826",27679,"BD"
"1827",41500,"Grad"
"1828",30030,"HS"
"1829",28005,"AD"
"1830",45147,"BD"
"1831",57917,"Grad"
"1832",30213,"HS"
"1833",38071,"AD"
"1834",60146,"BD"
"1835",65539,"Grad"
"1836",25619,"HS"
"1837",22424,"AD"
"1838",48558,"BD"
"1839",56989,"Grad"
"1840",29607,"HS"
"1841",34036,"AD"
"1842",38372,"BD"
"1843",64886,"Grad"
"1844",32056,"HS"
"1845",38256,"AD"
"1846",50510,"BD"
"1847",63605,"Grad"
"1848",27524,"HS"
"1849",36408,"AD"
"1850",49937,"BD"
"1851",63710,"Grad"
"1852",26861,"HS"
"1853",21898,"AD"
"1854",52266,"BD"
"1855",55025,"Grad"
"1856",30128,"HS"
"1857",36888,"AD"
"1858",45294,"BD"
"1859",50388,"Grad"
"1860",23805,"HS"
"1861",35097,"AD"
"1862",46397,"BD"
"1863",44917,"Grad"
"1864",29017,"HS"
"1865",27646,"AD"
"1866",49398,"BD"
"1867",49875,"Grad"
"1868",28151,"HS"
"1869",28682,"AD"
"1870",40871,"BD"
"1871",59792,"Grad"
"1872",19477,"HS"
"1873",24816,"AD"
"1874",46944,"BD"
"1875",61375,"Grad"
"1876",22591,"HS"
"1877",28352,"AD"
"1878",42857,"BD"
"1879",41471,"Grad"
"1880",28838,"HS"
"1881",35024,"AD"
"1882",39239,"BD"
"1883",63030,"Grad"
"1884",26677,"HS"
"1885",32108,"AD"
"1886",40175,"BD"
"1887",52059,"Grad"
"1888",25114,"HS"
"1889",35250,"AD"
"1890",36118,"BD"
"1891",51305,"Grad"
"1892",26775,"HS"
"1893",30224,"AD"
"1894",45495,"BD"
"1895",54211,"Grad"
"1896",30477,"HS"
"1897",36037,"AD"
"1898",51734,"BD"
"1899",54720,"Grad"
"1900",28859,"HS"
"1901",31832,"AD"
"1902",41906,"BD"
"1903",55179,"Grad"
"1904",26667,"HS"
"1905",34760,"AD"
"1906",48125,"BD"
"1907",66250,"Grad"
"1908",27303,"HS"
"1909",32500,"AD"
"1910",45729,"BD"
"1911",70691,"Grad"
"1912",24413,"HS"
"1913",28796,"AD"
"1914",38763,"BD"
"1915",57188,"Grad"
"1916",23473,"HS"
"1917",29130,"AD"
"1918",40027,"BD"
"1919",56658,"Grad"
"1920",24194,"HS"
"1921",24770,"AD"
"1922",50625,"BD"
"1923",39817,"Grad"
"1924",27487,"HS"
"1925",19599,"AD"
"1926",51747,"BD"
"1927",48084,"Grad"
"1928",22751,"HS"
"1929",22797,"AD"
"1930",31064,"BD"
"1931",53807,"Grad"
"1932",30180,"HS"
"1933",30730,"AD"
"1934",41645,"BD"
"1935",45839,"Grad"
"1936",25375,"HS"
"1937",32424,"AD"
"1938",47560,"BD"
"1939",52727,"Grad"
"1940",27975,"HS"
"1941",27642,"AD"
"1942",31429,"BD"
"1943",38167,"Grad"
"1944",20295,"HS"
"1945",31438,"AD"
"1946",37125,"BD"
"1947",53906,"Grad"
"1948",24773,"HS"
"1949",31638,"AD"
"1950",51410,"BD"
"1951",54032,"Grad"
"1952",26800,"HS"
"1953",35158,"AD"
"1954",49937,"BD"
"1955",51912,"Grad"
"1956",26812,"HS"
"1957",28064,"AD"
"1958",42813,"BD"
"1959",51183,"Grad"
"1960",23661,"HS"
"1961",28009,"AD"
"1962",53634,"BD"
"1963",57763,"Grad"
"1964",27772,"HS"
"1965",30749,"AD"
"1966",47639,"BD"
"1967",53668,"Grad"
"1968",23585,"HS"
"1969",30214,"AD"
"1970",44686,"BD"
"1971",60554,"Grad"
"1972",30758,"HS"
"1973",31705,"AD"
"1974",42507,"BD"
"1975",53457,"Grad"
"1976",27629,"HS"
"1977",35166,"AD"
"1978",50712,"BD"
"1979",67928,"Grad"
"1980",30054,"HS"
"1981",31888,"AD"
"1982",38705,"BD"
"1983",56599,"Grad"
"1984",35462,"HS"
"1985",39166,"AD"
"1986",46631,"BD"
"1987",57549,"Grad"
"1988",24614,"HS"
"1989",30219,"AD"
"1990",49873,"BD"
"1991",66378,"Grad"
"1992",29869,"HS"
"1993",34149,"AD"
"1994",45625,"BD"
"1995",54750,"Grad"
"1996",27512,"HS"
"1997",28351,"AD"
"1998",48375,"BD"
"1999",44279,"Grad"
"2000",30596,"HS"
"2001",31595,"AD"
"2002",41506,"BD"
"2003",60750,"Grad"
"2004",27892,"HS"
"2005",30389,"AD"
"2006",39881,"BD"
"2007",60093,"Grad"
"2008",29423,"HS"
"2009",26389,"AD"
"2010",38242,"BD"
"2011",76316,"Grad"
"2012",26317,"HS"
"2013",24244,"AD"
"2014",44000,"BD"
"2015",62500,"Grad"
"2016",24118,"HS"
"2017",26544,"AD"
"2018",41250,"BD"
"2019",16828,"HS"
"2020",20734,"AD"
"2021",43333,"BD"
"2022",49531,"Grad"
"2023",26638,"HS"
"2024",24375,"AD"
"2025",44313,"BD"
"2026",46812,"Grad"
"2027",23612,"HS"
"2028",30036,"AD"
"2029",45740,"BD"
"2030",52086,"Grad"
"2031",28088,"HS"
"2032",34124,"AD"
"2033",46888,"BD"
"2034",60778,"Grad"
"2035",25300,"HS"
"2036",29722,"AD"
"2037",48672,"BD"
"2038",51538,"Grad"
"2039",25347,"HS"
"2040",30609,"AD"
"2041",46964,"BD"
"2042",64145,"Grad"
"2043",21520,"HS"
"2044",27339,"AD"
"2045",37000,"BD"
"2046",51406,"Grad"
"2047",27000,"HS"
"2048",30836,"AD"
"2049",45755,"BD"
"2050",53524,"Grad"
"2051",24803,"HS"
"2052",23452,"AD"
"2053",41925,"BD"
"2054",52262,"Grad"
"2055",22756,"HS"
"2056",32949,"AD"
"2057",39074,"BD"
"2058",40833,"Grad"
"2059",18186,"HS"
"2060",27424,"AD"
"2061",42621,"BD"
"2062",52192,"Grad"
"2063",24625,"HS"
"2064",30202,"AD"
"2065",43684,"BD"
"2066",42279,"Grad"
"2067",24323,"HS"
"2068",23125,"AD"
"2069",31786,"BD"
"2070",52917,"Grad"
"2071",21955,"HS"
"2072",28385,"AD"
"2073",50000,"BD"
"2074",45753,"Grad"
"2075",23351,"HS"
"2076",26266,"AD"
"2077",20781,"BD"
"2078",60268,"Grad"
"2079",24185,"HS"
"2080",30073,"AD"
"2081",38033,"BD"
"2082",49338,"Grad"
"2083",30286,"HS"
"2084",24543,"AD"
"2085",36316,"BD"
"2086",69338,"Grad"
"2087",25145,"HS"
"2088",30349,"AD"
"2089",40457,"BD"
"2090",59500,"Grad"
"2091",22552,"HS"
"2092",29908,"AD"
"2093",42215,"BD"
"2094",52818,"Grad"
"2095",22063,"HS"
"2096",32796,"AD"
"2097",41189,"BD"
"2098",54197,"Grad"
"2099",19274,"HS"
"2100",21210,"AD"
"2101",27888,"BD"
"2102",37042,"Grad"
"2103",29563,"HS"
"2104",30489,"AD"
"2105",37904,"BD"
"2106",50000,"Grad"
"2107",26976,"HS"
"2108",28808,"AD"
"2109",43239,"BD"
"2110",56884,"Grad"
"2111",22685,"HS"
"2112",29739,"AD"
"2113",50296,"BD"
"2114",68162,"Grad"
"2115",31494,"HS"
"2116",36635,"AD"
"2117",55529,"BD"
"2118",65990,"Grad"
"2119",19142,"HS"
"2120",26578,"AD"
"2121",40250,"BD"
"2122",67846,"Grad"
"2123",26644,"HS"
"2124",27774,"AD"
"2125",43406,"BD"
"2126",56190,"Grad"
"2127",26295,"HS"
"2128",29274,"AD"
"2129",39081,"BD"
"2130",57308,"Grad"
"2131",27837,"HS"
"2132",36222,"AD"
"2133",47312,"BD"
"2134",57156,"Grad"
"2135",25088,"HS"
"2136",30676,"AD"
"2137",37048,"BD"
"2138",58145,"Grad"
"2139",26515,"HS"
"2140",28958,"AD"
"2141",43125,"BD"
"2142",64900,"Grad"
"2143",26768,"HS"
"2144",25664,"AD"
"2145",45938,"BD"
"2146",47266,"Grad"
"2147",22636,"HS"
"2148",25234,"AD"
"2149",48505,"BD"
"2150",53924,"Grad"
"2151",27375,"HS"
"2152",32250,"AD"
"2153",39598,"BD"
"2154",39917,"Grad"
"2155",23563,"HS"
"2156",28482,"AD"
"2157",36942,"BD"
"2158",52024,"Grad"
"2159",24996,"HS"
"2160",31498,"AD"
"2161",37986,"BD"
"2162",62832,"Grad"
"2163",25849,"HS"
"2164",31162,"AD"
"2165",43477,"BD"
"2166",55452,"Grad"
"2167",22385,"HS"
"2168",27606,"AD"
"2169",29688,"BD"
"2170",60313,"Grad"
"2171",19900,"HS"
"2172",25541,"AD"
"2173",47000,"BD"
"2174",50714,"Grad"
"2175",28650,"HS"
"2176",26449,"AD"
"2177",53466,"BD"
"2178",49635,"Grad"
"2179",28464,"HS"
"2180",35465,"AD"
"2181",48935,"BD"
"2182",55443,"Grad"
"2183",27011,"HS"
"2184",30497,"AD"
"2185",42582,"BD"
"2186",53859,"Grad"
"2187",30548,"HS"
"2188",37442,"AD"
"2189",47924,"BD"
"2190",63742,"Grad"
"2191",6250,"HS"
"2192",73750,"AD"
"2193",58750,"BD"
"2194",52159,"Grad"
"2195",29679,"HS"
"2196",34433,"AD"
"2197",41942,"BD"
"2198",51269,"Grad"
"2199",30864,"HS"
"2200",33099,"AD"
"2201",42667,"BD"
"2202",52450,"Grad"
"2203",25840,"HS"
"2204",30270,"AD"
"2205",44853,"BD"
"2206",62572,"Grad"
"2207",18627,"HS"
"2208",14661,"AD"
"2209",44732,"BD"
"2210",42250,"Grad"
"2211",23620,"HS"
"2212",28043,"AD"
"2213",35289,"BD"
"2214",55158,"Grad"
"2215",25565,"HS"
"2216",21923,"AD"
"2217",38125,"BD"
"2218",50729,"Grad"
"2219",24119,"HS"
"2220",26204,"AD"
"2221",32379,"BD"
"2222",46080,"Grad"
"2223",22087,"HS"
"2224",30719,"AD"
"2225",37773,"BD"
"2226",57692,"Grad"
"2227",30190,"HS"
"2228",31109,"AD"
"2229",41649,"BD"
"2230",52321,"Grad"
"2231",26220,"HS"
"2232",29931,"AD"
"2233",44635,"BD"
"2234",73846,"Grad"
"2235",24965,"HS"
"2236",26341,"AD"
"2237",36905,"BD"
"2238",53768,"Grad"
"2239",21736,"HS"
"2240",28059,"AD"
"2241",42728,"BD"
"2242",82872,"Grad"
"2243",19864,"HS"
"2244",22231,"AD"
"2245",41684,"BD"
"2246",63471,"Grad"
"2247",25250,"HS"
"2248",17309,"AD"
"2249",40625,"BD"
"2250",26023,"Grad"
"2251",20781,"HS"
"2252",21563,"AD"
"2253",40556,"BD"
"2254",40625,"Grad"
"2255",22551,"HS"
"2256",27429,"AD"
"2257",37493,"BD"
"2258",57876,"Grad"
"2259",20487,"HS"
"2260",33542,"AD"
"2261",46434,"BD"
"2262",63594,"Grad"
"2263",25750,"HS"
"2264",24649,"AD"
"2265",36986,"BD"
"2266",55078,"Grad"
"2267",24671,"HS"
"2268",24821,"AD"
"2269",25179,"BD"
"2270",20469,"Grad"
"2271",21385,"HS"
"2272",22068,"AD"
"2273",40875,"BD"
"2274",78438,"Grad"
"2275",30417,"HS"
"2276",23672,"AD"
"2277",47440,"BD"
"2278",40754,"Grad"
"2279",23739,"HS"
"2280",32406,"AD"
"2281",37593,"BD"
"2282",60725,"Grad"
"2283",27371,"HS"
"2284",29677,"AD"
"2285",31780,"BD"
"2286",56339,"Grad"
"2287",28981,"HS"
"2288",24388,"AD"
"2289",42617,"BD"
"2290",41607,"Grad"
"2291",25813,"HS"
"2292",27168,"AD"
"2293",40795,"BD"
"2294",50302,"Grad"
"2295",26367,"HS"
"2296",26168,"AD"
"2297",36953,"BD"
"2298",43900,"Grad"
"2299",22598,"HS"
"2300",23847,"AD"
"2301",38333,"BD"
"2302",43125,"Grad"
"2303",25533,"HS"
"2304",29449,"AD"
"2305",40323,"BD"
"2306",58911,"Grad"
"2307",24699,"HS"
"2308",25761,"AD"
"2309",39896,"BD"
"2310",49250,"Grad"
"2311",26212,"HS"
"2312",27386,"AD"
"2313",40811,"BD"
"2314",52929,"Grad"
"2315",26895,"HS"
"2316",26853,"AD"
"2317",30911,"BD"
"2318",51071,"Grad"
"2319",17679,"HS"
"2320",22168,"AD"
"2321",23397,"BD"
"2322",39018,"Grad"
"2323",19234,"HS"
"2324",24076,"AD"
"2325",40185,"BD"
"2326",49167,"Grad"
"2327",24333,"HS"
"2328",22625,"AD"
"2329",43409,"BD"
"2330",21250,"Grad"
"2331",25436,"HS"
"2332",15021,"AD"
"2333",28750,"BD"
"2334",78500,"Grad"
"2335",25998,"HS"
"2336",30054,"AD"
"2337",34118,"BD"
"2338",50758,"Grad"
"2339",25899,"HS"
"2340",30640,"AD"
"2341",41091,"BD"
"2342",55122,"Grad"
"2343",28036,"HS"
"2344",21615,"AD"
"2345",41053,"BD"
"2346",49375,"Grad"
"2347",23822,"HS"
"2348",25676,"AD"
"2349",44934,"BD"
"2350",41354,"Grad"
"2351",26684,"HS"
"2352",26929,"AD"
"2353",36793,"BD"
"2354",50441,"Grad"
"2355",27655,"HS"
"2356",28967,"AD"
"2357",36473,"BD"
"2358",53750,"Grad"
"2359",24480,"HS"
"2360",25116,"AD"
"2361",32273,"BD"
"2362",38281,"Grad"
"2363",21523,"HS"
"2364",31885,"AD"
